556,545,-43
556,559,-34
557,517,-51
557,558,-59
557,650,-48
558,541,-73
558,557,-59
558,610,-64
559,556,-34
559,565,-36
560,533,-28
560,581,-17
560,604,-38
561,485,-54
561,562,-51
561,569,-66
562,525,-33
562,561,-51
562,619,-32
563,515,-51
563,564,-52
563,576,-63
564,563,-52
564,565,-43
564,646,-30
565,559,-36
565,564,-43
566,555,-32
566,567,-28
566,676,-31
567,544,-16
567,566,-28
567,588,-17
568,509,-33
568,584,-34
568,585,-34
569,530,-59
569,561,-66
569,626,-63
570,494,-40
570,571,-20
570,597,-36
571,570,-20
571,572,-8
571,617,-6
572,571,-8
572,591,-13
573,500,-28
573,574,-34
573,597,-32
574,469,-40
574,573,-34
574,612,-52
575,539,-43
575,590,-31
576,543,-53
576,563,-63
576,716,-55
577,505,-42
577,578,-33
577,584,-37
578,516,-25
578,577,-33
578,649,-28
579,546,-20
579,580,-45
579,602,-40
580,524,-47
580,579,-45
580,596,-36
581,560,-17
581,582,-22
581,654,-10
582,529,-39
582,581,-22
582,606,-36
583,553,-25
583,599,-20
584,568,-34
584,577,-37
584,671,-37
585,568,-34
585,586,-43
585,665,-24
586,536,-41
586,585,-43
586,658,-52
587,589,-13
588,567,-17
588,598,-11
589,587,-13
589,595,-18
590,575,-31
590,628,-20
591,572,-13
591,592,-23
591,644,-17
592,503,-31
592,591,-23
592,639,-25
593,550,-45
593,594,-45
593,678,-45
594,548,-47
594,593,-45
594,624,-46
595,589,-18
595,615,-20
596,580,-36
596,601,-17
596,707,-40
597,570,-36
597,573,-32
597,662,-30
598,588,-11
598,605,-8
599,583,-20
599,672,-34
600,482,-62
600,601,-31
600,613,-50
601,596,-17
601,600,-31
601,690,-33
602,579,-40
602,607,-36
603,549,-43
603,609,-44
603,622,-39
604,560,-38
604,629,-52
604,653,-49
605,598,-8
605,611,-9
606,582,-36
606,608,-28
607,602,-36
607,635,-27
608,606,-28
608,621,-20
609,603,-44
609,610,-51
609,660,-43
610,558,-64
610,609,-51
610,692,-56
611,605,-9
611,643,-13
612,574,-52
612,613,-55
612,744,-57
613,600,-50
613,612,-55
613,731,-44
614,618,-4
615,595,-20
615,616,-23
616,615,-23
616,620,-27
617,571,-6
617,618,-4
618,614,-4
618,617,-4
618,623,-4
619,562,-32
619,634,-26
620,616,-27
620,651,-32
621,608,-20
621,673,-23
622,603,-39
622,624,-40
622,664,-41
623,618,-4
623,636,-4
624,594,-46
624,622,-40
624,712,-53
625,534,-35
625,626,-52
625,629,-50
626,569,-63
626,625,-52
626,728,-74
627,508,-27
627,628,-21
627,680,-32
628,590,-20
628,627,-21
628,685,-9
629,604,-52
629,625,-50
629,660,-48
630,631,-6
631,630,-6
631,638,-6
631,648,-16
632,535,-20
632,633,-17
632,667,-22
633,542,-20
633,632,-17
633,715,-23
634,619,-26
634,666,-26
635,607,-27
635,659,-18
636,623,-4
636,657,-7
637,644,-14
638,631,-6
639,592,-25
639,640,-33
639,699,-19
640,552,-31
640,639,-33
640,641,-49
641,640,-49
641,688,-48
642,643,-9
642,647,-10
643,611,-13
643,642,-9
643,704,-19
644,591,-17
644,637,-14
644,663,-14
645,685,-5
646,564,-30
646,648,-20
646,720,-19
647,642,-10
647,655,-16
648,631,-16
648,646,-20
648,655,-20
649,578,-28
649,650,-39
649,723,-31
650,557,-48
650,649,-39
650,691,-48
651,620,-32
651,652,-22
651,656,-35
652,651,-22
653,604,-49
653,654,-30
653,664,-48
654,581,-10
654,653,-30
654,726,-15
655,647,-16
655,648,-20
656,651,-35
656,669,-30
657,636,-7
657,661,-12
658,586,-52
658,667,-37
658,711,-57
659,635,-18
659,686,-25
660,609,-43
660,629,-48
660,697,-59
661,657,-12
661,662,-17
661,694,-9
662,597,-30
662,661,-17
662,709,-36
663,644,-14
663,675,-13
664,622,-41
664,653,-48
664,713,-40
665,585,-24
665,670,-10
665,710,-17
666,634,-26
666,668,-32
667,632,-22
667,658,-37
667,753,-26
668,666,-32
668,681,-41
669,656,-30
669,706,-27
670,665,-10
670,671,-23
670,742,-23
671,584,-37
671,670,-23
671,722,-44
672,599,-34
672,683,-51
672,684,-35
673,621,-23
673,674,-29
673,745,-27
674,673,-29
674,693,-32
675,663,-13
675,682,-14
676,566,-31
676,679,-36
676,703,-26
677,554,-49
677,678,-51
677,683,-58
678,593,-45
678,677,-51
678,734,-57
679,676,-36
679,680,-39
679,779,-36
680,627,-32
680,679,-39
680,730,-21
681,668,-41
681,687,-44
682,675,-14
682,695,-17
683,672,-51
683,677,-58
683,769,-60
684,672,-35
684,689,-34
685,628,-9
685,645,-5
686,659,-25
686,700,-38
687,681,-44
687,701,-47
688,641,-48
688,717,-46
689,684,-34
689,696,-35
690,601,-33
690,719,-52
690,725,-51
691,650,-48
691,692,-51
691,772,-59
692,610,-56
692,691,-51
692,697,-65
693,674,-32
693,739,-33
694,661,-9
695,682,-17
695,698,-18
696,689,-35
696,724,-40
697,660,-59
697,692,-65
697,757,-80
698,695,-18
698,699,-16
699,639,-19
699,698,-16
699,746,-24
700,686,-38
700,702,-52
701,687,-47
701,729,-61
702,700,-52
702,708,-66
703,676,-26
703,704,-24
703,801,-21
704,643,-19
704,703,-24
704,736,-24
705,706,-27
705,714,-21
706,669,-27
706,705,-27
706,721,-19
707,596,-40
707,708,-63
707,719,-54
708,702,-66
708,707,-63
708,764,-48
709,662,-36
709,733,-58
710,665,-17
710,711,-41
710,719,-35
711,658,-57
711,710,-41
711,752,-65
712,624,-53
712,713,-46
712,735,-66
713,664,-40
713,712,-46
713,741,-27
714,705,-21
714,740,-24
715,633,-23
715,716,-39
715,785,-36
716,576,-55
716,715,-39
716,720,-33
717,688,-46
717,718,-44
717,760,-41
718,717,-44
718,724,-44
719,690,-52
719,707,-54
719,710,-35
720,646,-19
720,716,-33
720,736,-23
721,706,-19
721,727,-10
722,671,-44
722,723,-40
722,751,-58
723,649,-31
723,722,-40
723,773,-34
724,696,-40
724,718,-44
724,792,-45
725,690,-51
725,732,-38
725,742,-44
726,654,-15
726,741,-20
726,747,-23
727,721,-10
727,738,-14
728,626,-74
728,729,-81
728,758,-88
729,701,-61
729,728,-81
729,765,-45
730,680,-21
730,749,-20
731,613,-44
731,732,-33
731,750,-29
732,725,-38
732,731,-33
732,822,-23
733,709,-58
733,737,-54
733,756,-42
734,678,-57
734,735,-70
734,778,-71
735,712,-66
735,734,-70
735,795,-60
736,704,-24
736,720,-23
736,832,-19
737,733,-54
737,743,-44
738,727,-14
738,755,-19
739,693,-33
739,740,-33
739,768,-37
740,714,-24
740,739,-33
740,825,-42
741,713,-27
741,726,-20
741,796,-30
742,670,-23
742,725,-44
742,751,-54
743,737,-44
743,744,-49
743,844,-34
744,612,-57
744,743,-49
744,750,-37
745,673,-27
745,748,-28
745,767,-34
746,699,-24
746,754,-29
747,726,-23
747,748,-28
747,811,-25
748,745,-28
748,747,-28
749,730,-20
749,775,-29
750,731,-29
750,744,-37
750,821,-15
751,722,-58
751,742,-54
751,835,-75
752,711,-65
752,753,-49
752,783,-67
753,667,-26
753,752,-49
753,782,-32
754,746,-29
754,761,-24
754,771,-15
755,738,-19
755,763,-21
756,733,-42
757,697,-80
757,758,-85
757,776,-75
758,728,-88
758,757,-85
758,857,-62
759,760,-26
759,762,-24
760,717,-41
760,759,-26
760,810,-24
761,754,-24
761,762,-25
762,759,-24
762,761,-25
762,812,-22
763,755,-21
763,780,-23
764,708,-48
764,766,-19
765,729,-45
765,770,-21
766,764,-19
766,787,-18
767,745,-34
767,768,-40
768,739,-37
768,767,-40
768,814,-35
769,683,-60
769,777,-60
769,793,-63
770,765,-21
770,786,-24
771,754,-15
772,691,-59
772,774,-53
772,776,-68
773,723,-34
773,774,-36
773,851,-57
774,772,-53
774,773,-36
774,858,-33
775,749,-29
775,781,-39
776,757,-75
776,772,-68
776,875,-62
777,769,-60
777,778,-67
777,853,-62
778,734,-71
778,777,-67
778,848,-72
779,679,-36
779,781,-40
779,802,-20
780,763,-23
780,803,-19
780,826,-33
781,775,-39
781,779,-40
781,836,-56
782,753,-32
782,784,-25
782,816,-25
783,752,-67
783,790,-55
783,805,-44
784,782,-25
784,785,-27
785,715,-36
785,784,-27
785,823,-32
786,770,-24
786,791,-23
787,766,-18
787,788,-35
787,807,-16
788,787,-35
788,789,-44
789,788,-44
789,790,-44
790,783,-55
790,789,-44
791,786,-23
791,794,-19
792,724,-45
792,793,-53
792,818,-29
793,769,-63
793,792,-53
793,888,-52
794,791,-19
794,809,-17
795,735,-60
795,796,-43
795,849,-47
796,741,-30
796,795,-43
796,815,-43
797,798,-9
797,799,-4
798,797,-9
798,800,-17
799,797,-4
799,816,-11
800,798,-17
800,804,-20
801,703,-21
801,802,-15
801,833,-21
802,779,-20
802,801,-15
802,871,-12
803,780,-19
803,808,-13
804,800,-20
804,805,-22
805,783,-44
805,804,-22
806,807,-6
807,787,-16
807,806,-6
808,803,-13
808,859,-11
809,794,-17
809,865,-24
810,760,-24
810,817,-15
811,747,-25
811,813,-26
812,762,-22
812,819,-16
813,811,-26
813,815,-39
814,768,-35
814,820,-38
815,796,-43
815,813,-39
